time strain
0.0 -5.1137031e-22
0.000244140625 -1.0812449e-21
0.00048828125 -1.0812045999999999e-21
0.000732421875 -1.0811514999999998e-21
0.0009765625 -1.0811105e-21
0.001220703125 -1.0810481e-21
0.00146484375 -1.0809794999999996e-21
0.001708984375 -1.0808972999999999e-21
0.001953125 -1.0807916e-21
0.002197265625 -1.0806637e-21
0.00244140625 -1.0804866e-21
0.002685546875 -1.0769468999999996e-21
0.0029296875 -1.0777042999999997e-21
0.003173828125 -1.0798361e-21
0.00341796875 -1.0795416e-21
0.003662109375 -1.0792591999999999e-21
0.00390625 -1.0788957e-21
0.004150390625 -1.0771114999999999e-21
0.00439453125 -1.0776887e-21
0.004638671875000001 -1.0778459999999999e-21
0.0048828125 -1.0774462e-21
0.005126953124999999 -1.0769158e-21
0.00537109375 -1.0762556e-21
0.005615234375000001 -1.0756299e-21
0.005859375 -1.0750880999999997e-21
0.006103515625 -1.0745401999999999e-21
0.00634765625 -1.0738534999999999e-21
0.006591796875 -1.0732626e-21
0.0068359375 -1.0725079e-21
0.007080078125 -1.0718611e-21
0.00732421875 -1.0710512999999999e-21
0.007568359375 -1.0703323e-21
0.0078125 -1.0694412999999998e-21
0.008056640625 -1.0686949e-21
0.00830078125 -1.0679362999999999e-21
0.008544921875 -1.0669994e-21
0.0087890625 -1.0661746e-21
0.009033203125 -1.0651257e-21
0.009277343750000002 -1.0642606e-21
0.009521484375 -1.0631889e-21
0.009765625 -1.0622569e-21
0.010009765625 -1.0613067e-21
0.01025390625 -1.0646982e-21
0.010498046875 -1.0590501999999996e-21
0.0107421875 -1.0577946e-21
0.010986328125 -1.0567242e-21
0.01123046875 -1.0554244999999999e-21
0.011474609375 -1.0543149e-21
0.01171875 -1.0529298e-21
0.011962890625 -1.0517440999999999e-21
0.01220703125 -1.0505528e-21
0.012451171875 -1.0490982e-21
0.0126953125 -1.0478518999999996e-21
0.012939453125 -1.0463188e-21
0.01318359375 -1.0450048999999999e-21
0.013427734375 -1.0433864999999999e-21
0.013671875 -1.0420137e-21
0.013916015625 -1.0405895e-21
0.01416015625 -1.0388567e-21
0.014404296875 -1.0374613e-21
0.0146484375 -1.0356636999999999e-21
0.014892578125 -1.0341323e-21
0.01513671875 -1.0322774999999998e-21
0.015380859375 -1.0307031e-21
0.015625 -1.0287609e-21
0.015869140625 -1.0274936e-21
0.01611328125 -1.0254845e-21
0.016357421875 -1.0234622e-21
0.0166015625 -1.0217763999999998e-21
0.016845703125 -1.0196858999999999e-21
0.01708984375 -1.0179097e-21
0.017333984375 -1.0157341999999999e-21
0.017578125 -1.0139014999999999e-21
0.017822265625 -1.0120725e-21
0.01806640625 -1.0098178e-21
0.018310546875 -1.0079177e-21
0.0185546875 -1.0056178e-21
0.018798828125 -1.0036698e-21
0.01904296875 -1.0012752e-21
0.019287109375 -9.992717799999999e-22
0.01953125 -9.9710145e-22
0.019775390625 -9.9547087e-22
0.02001953125 -9.936928699999998e-22
0.020263671875 -9.913613099999999e-22
0.0205078125 -9.892051899999999e-22
0.020751953125 -9.866018599999999e-22
0.02099609375 -9.844101e-22
