0 -1.0678644e-24
0.019922713 -1.2071569e-24
0.039845425 -1.3434307e-24
0.059768138 -1.4764948e-24
0.079690851 -1.6047371e-24
0.099613564 -1.7266138e-24
0.11953628 -1.8406744e-24
0.13945899 -1.9455856e-24
0.1593817 -2.0401579e-24
0.17930441 -2.123367e-24
0.19922713 -2.1943794e-24
0.21914984 -2.2525781e-24
0.23907255 -2.2975765e-24
0.25899527 -2.3292501e-24
0.27891798 -2.3477637e-24
0.29884069 -2.3535788e-24
0.3187634 -2.3474968e-24
0.33868612 -2.3306626e-24
0.35860883 -2.3046039e-24
0.37853154 -2.2712447e-24
0.39845425 -2.232933e-24
0.41837697 -2.19246e-24
0.43829968 -2.1530895e-24
0.45822239 -2.1185714e-24
0.47814511 -2.0931707e-24
0.49806782 -2.0816889e-24
0.51799053 -2.0894898e-24
0.53791324 -2.1225139e-24
0.55783596 -2.167437e-24
0.57775867 -2.1675111e-24
0.59768138 -2.1675859e-24
0.61760409 -2.167661e-24
0.63752681 -2.1677343e-24
0.65744952 -2.167807e-24
0.67737223 -2.1678802e-24
0.69729495 -2.1679485e-24
0.71721766 -2.1680172e-24
0.73714037 -2.1680861e-24
0.75706308 -2.1681548e-24
0.7769858 -2.1682234e-24
0.79690851 -2.168291e-24
0.81683122 -2.1683573e-24
0.83675393 -2.1684223e-24
0.85667665 -2.1684871e-24
0.87659936 -2.168553e-24
0.89652207 -2.1686163e-24
0.91644479 -2.1686801e-24
0.9363675 -2.1687426e-24
0.95629021 -2.1688062e-24
0.97621292 -2.1688675e-24
0.99613564 -2.1689284e-24
1.0160583 -2.1689892e-24
1.0359811 -2.1689839e-24
1.0559038 -2.1689291e-24
1.0758265 -2.1690473e-24
1.0957492 -2.1696207e-24
1.1156719 -2.1695422e-24
1.1355946 -2.1692621e-24
1.1555173 -2.1693331e-24
1.1754401 -2.1694009e-24
1.1953628 -2.169466e-24
1.2152855 -2.1695321e-24
1.2352082 -2.1695942e-24
1.2551309 -2.1696553e-24
1.2750536 -2.1697154e-24
1.2949763 -2.1697723e-24
1.314899 -2.1698303e-24
1.3348218 -2.1698856e-24
1.3547445 -2.1699397e-24
1.3746672 -2.1699941e-24
1.3945899 -2.1700468e-24
1.4145126 -2.1700989e-24
1.4344353 -2.1701493e-24
1.454358 -2.1701982e-24
1.4742807 -2.170248e-24
1.4942035 -2.170297e-24
1.5141262 -2.1703451e-24
1.5340489 -2.1703932e-24
1.5539716 -2.1704424e-24
1.5738943 -2.17049e-24
1.593817 -2.1705376e-24
1.6137397 -2.170586e-24
1.6336624 -2.1706347e-24
1.6535852 -2.1706812e-24
1.6735079 -2.1707294e-24
1.6934306 -2.1707755e-24
1.7133533 -2.1708242e-24
1.733276 -2.1708682e-24
1.7531987 -2.170914e-24
1.7731214 -2.1709595e-24
1.7930441 -2.1710054e-24
1.8129669 -2.1710481e-24
1.8328896 -2.1710918e-24
1.8528123 -2.1711351e-24
1.872735 -2.1711761e-24
1.8926577 -2.1712161e-24
1.9125804 -2.1712543e-24
1.9325031 -2.1712912e-24
1.9524258 -2.1713285e-24
1.9723486 -2.1713598e-24
1.9922713 -2.1713919e-24
2.012194 -2.1714213e-24
2.0321167 -2.1714459e-24
2.0520394 -2.1714701e-24
2.0719621 -2.1714909e-24
2.0918848 -2.1715088e-24
2.1118075 -2.1715222e-24
2.1317303 -2.1715339e-24
2.151653 -2.1718511e-24
2.1715757 -2.1720437e-24
2.1914984 -2.1721721e-24
2.2114211 -2.1716454e-24
2.2313438 -2.1715183e-24
2.2512665 -2.17183e-24
2.2711893 -2.1718571e-24
2.291112 -2.1718843e-24
2.3110347 -2.171912e-24
2.3309574 -2.1719393e-24
2.3508801 -2.1719647e-24
2.3708028 -2.171991e-24
2.3907255 -2.1720166e-24
2.4106482 -2.1720403e-24
2.430571 -2.1720645e-24
2.4504937 -2.1720861e-24
2.4704164 -2.1721082e-24
2.4903391 -2.1721288e-24
2.5102618 -2.1721484e-24
2.5301845 -2.1721667e-24
2.5501072 -2.1721852e-24
2.5700299 -2.1722032e-24
2.5899527 -2.1722189e-24
2.6098754 -2.172234e-24
2.6297981 -2.1722488e-24
2.6497208 -2.1722629e-24
2.6696435 -2.1722766e-24
2.6895662 -2.1722895e-24
2.7094889 -2.1723006e-24
2.7294116 -2.1723111e-24
2.7493344 -2.1723219e-24
2.7692571 -2.1723314e-24
2.7891798 -2.1723394e-24
2.8091025 -2.1723481e-24
2.8290252 -2.1723563e-24
2.8489479 -2.172364e-24
2.8688706 -2.1723706e-24
2.8887933 -2.1723769e-24
2.9087161 -2.1723835e-24
2.9286388 -2.1723894e-24
2.9485615 -2.1723962e-24
2.9684842 -2.1724011e-24
2.9884069 -2.1724062e-24
3.0083296 -2.1724108e-24
3.0282523 -2.1724151e-24
3.048175 -2.1724186e-24
3.0680978 -2.1724228e-24
3.0880205 -2.1724264e-24
3.1079432 -2.1724302e-24
3.1278659 -2.1717243e-24
3.1477886 -2.17203e-24
3.1677113 -2.1739588e-24
3.187634 -2.1734013e-24
3.2075568 -2.172556e-24
3.2274795 -2.1722112e-24
3.2474022 -2.1722401e-24
3.2673249 -2.172264e-24
3.2872476 -2.1722836e-24
3.3071703 -2.1722985e-24
3.327093 -2.1723121e-24
3.3470157 -2.1723215e-24
3.3669385 -2.172325e-24
3.3868612 -2.1723259e-24
3.4067839 -2.1723278e-24
3.4267066 -2.1723253e-24
3.4466293 -2.1723218e-24
3.466552 -2.1723175e-24
3.4864747 -2.1723123e-24
3.5063974 -2.1723066e-24
3.5263202 -2.172298e-24
3.5462429 -2.1722907e-24
3.5661656 -2.1722835e-24
3.5860883 -2.1722754e-24
3.606011 -2.1722679e-24
3.6259337 -2.1722616e-24
3.6458564 -2.1722541e-24
3.6657791 -2.1722478e-24
3.6857019 -2.1722395e-24
3.7056246 -2.1722318e-24
3.7255473 -2.1722229e-24
3.74547 -2.1722141e-24
3.7653927 -2.172205e-24
3.7853154 -2.1721956e-24
3.8052381 -2.1721868e-24
3.8251608 -2.1721779e-24
3.8450836 -2.1721677e-24
3.8650063 -2.1721569e-24
3.884929 -2.172147e-24
3.9048517 -2.1721354e-24
3.9247744 -2.1721224e-24
3.9446971 -2.1721083e-24
3.9646198 -2.1720912e-24
3.9845425 -2.1720733e-24
4.0044653 -2.1720509e-24
4.024388 -2.1720285e-24
4.0443107 -2.1719994e-24
4.0642334 -2.1719684e-24
4.0841561 -2.1719312e-24
4.1040788 -2.1718879e-24
4.1240015 -2.1718412e-24
4.1439242 -2.1717859e-24
4.163847 -2.1717254e-24
4.1837697 -2.1716573e-24
4.2036924 -2.1715803e-24
4.2236151 -2.1714918e-24
4.2435378 -2.172409e-24
4.2634605 -2.1728836e-24
4.2833832 -2.1716367e-24
4.303306 -2.1713439e-24
4.3232287 -2.1711575e-24
4.3431514 -2.1717129e-24
4.3630741 -2.1716846e-24
4.3829968 -2.1716552e-24
4.4029195 -2.1716242e-24
4.4228422 -2.1715913e-24
4.4427649 -2.1715572e-24
4.4626877 -2.1715238e-24
4.4826104 -2.171488e-24
4.5025331 -2.1714507e-24
4.5224558 -2.1714135e-24
4.5423785 -2.1713723e-24
4.5623012 -2.1713332e-24
4.5822239 -2.1712916e-24
4.6021466 -2.1712512e-24
4.6220694 -2.1712107e-24
4.6419921 -2.1711692e-24
4.6619148 -2.1711275e-24
4.6818375 -2.1710855e-24
4.7017602 -2.1710478e-24
4.7216829 -2.1710063e-24
4.7416056 -2.170965e-24
4.7615283 -2.1709207e-24
4.7814511 -2.1708788e-24
4.8013738 -2.170837e-24
4.8212965 -2.1707942e-24
4.8412192 -2.1707499e-24
4.8611419 -2.1707055e-24
4.8810646 -2.1706607e-24
4.9009873 -2.1706145e-24
4.92091 -2.1705669e-24
4.9408328 -2.1705195e-24
4.9607555 -2.1704712e-24
4.9806782 -2.1704214e-24
5.0006009 -2.1703723e-24
5.0205236 -2.1703206e-24
5.0404463 -2.1702684e-24
5.060369 -2.1702151e-24
5.0802917 -2.1701616e-24
5.1002145 -2.1701078e-24
5.1201372 -2.1700527e-24
5.1400599 -2.1699974e-24
5.1599826 -2.1699404e-24
5.1799053 -2.1698823e-24
5.199828 -2.1698243e-24
5.2197507 -2.1697665e-24
5.2396734 -2.169705e-24
5.2595962 -2.1696447e-24
5.2795189 -2.1695848e-24
5.2994416 -2.1695255e-24
5.3193643 -2.1694626e-24
5.339287 -2.1694e-24
5.3592097 -2.1693385e-24
5.3791324 -2.1692766e-24
5.3990552 -2.1692133e-24
5.4189779 -2.1691509e-24
5.4389006 -2.1690865e-24
5.4588233 -2.1690223e-24
5.478746 -2.1689569e-24
5.4986687 -2.1688903e-24
5.5185914 -2.1688231e-24
5.5385141 -2.1687563e-24
5.5584369 -2.1686899e-24
5.5783596 -2.1686212e-24
5.5982823 -2.1685512e-24
5.618205 -2.1684807e-24
5.6381277 -2.1684111e-24
5.6580504 -2.1683392e-24
5.6779731 -2.1682676e-24
5.6978958 -2.1681937e-24
5.7178186 -2.1681203e-24
5.7377413 -2.168046e-24
5.757664 -2.1679704e-24
5.7775867 -2.1678956e-24
5.7975094 -2.1678196e-24
5.8174321 -2.1677426e-24
5.8373548 -2.1676666e-24
5.8572775 -2.1675909e-24
5.8772003 -2.1675159e-24
5.897123 -2.1674388e-24
5.9170457 -2.1673623e-24
5.9369684 -2.1672851e-24
5.9568911 -2.1672073e-24
5.9768138 -2.1671297e-24
5.9967365 -2.1670496e-24
6.0166592 -2.166972e-24
6.036582 -2.1668917e-24
6.0565047 -2.16681e-24
6.0764274 -2.166728e-24
6.0963501 -2.1666463e-24
6.1162728 -2.1665635e-24
6.1361955 -2.1664796e-24
6.1561182 -2.1663975e-24
6.1760409 -2.166314e-24
6.1959637 -2.1662289e-24
6.2158864 -2.1661455e-24
6.2358091 -2.1660605e-24
6.2557318 -2.1659755e-24
6.2756545 -2.1658879e-24
6.2955772 -2.1658022e-24
6.3154999 -2.1657136e-24
6.3354226 -2.1656276e-24
6.3553454 -2.1655391e-24
6.3752681 -2.165451e-24
6.3951908 -2.1653618e-24
6.4151135 -2.1652723e-24
6.4350362 -2.165181e-24
6.4549589 -2.1650901e-24
6.4748816 -2.1649968e-24
6.4948044 -2.1649052e-24
6.5147271 -2.1648125e-24
6.5346498 -2.1647179e-24
6.5545725 -2.1646241e-24
6.5744952 -2.1645196e-24
6.5944179 -2.1646336e-24
6.6143406 -2.1644408e-24
6.6342633 -2.1638234e-24
6.6541861 -2.163864e-24
6.6741088 -2.1641158e-24
6.6940315 -2.1640025e-24
6.7139542 -2.1638906e-24
6.7338769 -2.1637793e-24
6.7537996 -2.1636696e-24
6.7737223 -2.1635587e-24
6.793645 -2.1634485e-24
6.8135678 -2.163338e-24
6.8334905 -2.1632282e-24
6.8534132 -2.1631186e-24
6.8733359 -2.1630099e-24
6.8932586 -2.1628999e-24
6.9131813 -2.1627892e-24
6.933104 -2.1626794e-24
6.9530267 -2.162571e-24
6.9729495 -2.162461e-24
6.9928722 -2.1623509e-24
7.0127949 -2.1622398e-24
7.0327176 -2.1621301e-24
7.0526403 -2.1620196e-24
7.072563 -2.1619071e-24
7.0924857 -2.1617958e-24
7.1124084 -2.1616827e-24
7.1323312 -2.1615678e-24
7.1522539 -2.1614526e-24
7.1721766 -2.1613348e-24
7.1920993 -2.1612195e-24
7.212022 -2.1611011e-24
7.2319447 -2.1609803e-24
7.2518674 -2.1608571e-24
7.2717901 -2.1607327e-24
7.2917129 -2.1606056e-24
7.3116356 -2.1604747e-24
7.3315583 -2.1603479e-24
7.351481 -2.1602261e-24
7.3714037 -2.1601055e-24
7.3913264 -2.1599778e-24
7.4112491 -2.15985e-24
7.4311718 -2.1597227e-24
7.4510946 -2.1595945e-24
7.4710173 -2.1594657e-24
7.49094 -2.1593385e-24
7.5108627 -2.1592101e-24
7.5307854 -2.1590861e-24
7.5507081 -2.1589628e-24
7.5706308 -2.1588414e-24
7.5905536 -2.1587232e-24
7.6104763 -2.1586046e-24
7.630399 -2.1584874e-24
7.6503217 -2.1583746e-24
7.6702444 -2.1582625e-24
7.6901671 -2.1578396e-24
7.7100898 -2.1575492e-24
7.7300125 -2.1574207e-24
7.7499353 -2.1577246e-24
7.769858 -2.1577408e-24
7.7897807 -2.1573262e-24
7.8097034 -2.1571851e-24
7.8296261 -2.1570421e-24
7.8495488 -2.156898e-24
7.8694715 -2.1567543e-24
7.8893942 -2.1566081e-24
7.909317 -2.1564617e-24
7.9292397 -2.1563119e-24
7.9491624 -2.1561639e-24
7.9690851 -2.1560152e-24
7.9890078 -2.1558663e-24
8.0089305 -2.1557181e-24
8.0288532 -2.1555706e-24
8.0487759 -2.1554283e-24
8.0686987 -2.1552755e-24
8.0886214 -2.1551211e-24
8.1085441 -2.1549698e-24
8.1284668 -2.1548212e-24
8.1483895 -2.1546746e-24
8.1683122 -2.154528e-24
8.1882349 -2.1543813e-24
8.2081576 -2.1542352e-24
8.2280804 -2.1540893e-24
8.2480031 -2.1539435e-24
8.2679258 -2.1537983e-24
8.2878485 -2.1536527e-24
8.3077712 -2.1535065e-24
8.3276939 -2.153357e-24
8.3476166 -2.1532082e-24
8.3675393 -2.1530552e-24
8.3874621 -2.1529019e-24
8.4073848 -2.1527519e-24
8.4273075 -2.1526101e-24
8.4472302 -2.1524612e-24
8.4671529 -2.1523038e-24
8.4870756 -2.1521493e-24
8.5069983 -2.1519957e-24
8.526921 -2.15184e-24
8.5468438 -2.1516817e-24
8.5667665 -2.1515236e-24
8.5866892 -2.151365e-24
8.6066119 -2.1512063e-24
8.6265346 -2.1510465e-24
8.6464573 -2.1508874e-24
8.66638 -2.1507267e-24
8.6863028 -2.1505651e-24
8.7062255 -2.1504036e-24
8.7261482 -2.1502415e-24
8.7460709 -2.1500799e-24
8.7659936 -2.1499171e-24
8.7859163 -2.1497541e-24
8.805839 -2.149593e-24
8.8257617 -2.1494316e-24
8.8456845 -2.1492666e-24
8.8656072 -2.1491009e-24
8.8855299 -2.1489347e-24
8.9054526 -2.1487681e-24
8.9253753 -2.1486009e-24
8.945298 -2.1484312e-24
8.9652207 -2.1482628e-24
8.9851434 -2.1480919e-24
9.0050662 -2.147921e-24
9.0249889 -2.1477487e-24
9.0449116 -2.147576e-24
9.0648343 -2.1474028e-24
9.084757 -2.1472301e-24
9.1046797 -2.1470576e-24
9.1246024 -2.1468854e-24
9.1445251 -2.1467083e-24
9.1644479 -2.1465233e-24
9.1843706 -2.146343e-24
9.2042933 -2.1461663e-24
9.224216 -2.1459892e-24
9.2441387 -2.1458098e-24
9.2640614 -2.1456297e-24
9.2839841 -2.1454481e-24
9.3039068 -2.1452681e-24
9.3238296 -2.1450872e-24
9.3437523 -2.1449069e-24
9.363675 -2.1447263e-24
9.3835977 -2.1445455e-24
9.4035204 -2.1443648e-24
9.4234431 -2.1441838e-24
9.4433658 -2.1440032e-24
9.4632885 -2.143822e-24
9.4832113 -2.1436408e-24
9.503134 -2.1434604e-24
9.5230567 -2.1432781e-24
9.5429794 -2.1430942e-24
9.5629021 -2.1429113e-24
9.5828248 -2.1427274e-24
9.6027475 -2.1425445e-24
9.6226703 -2.1423585e-24
9.642593 -2.1421713e-24
9.6625157 -2.1419819e-24
9.6824384 -2.1417903e-24
9.7023611 -2.1415979e-24
9.7222838 -2.1414041e-24
9.7422065 -2.1412099e-24
9.7621292 -2.1410132e-24
9.782052 -2.1408147e-24
9.8019747 -2.1406168e-24
9.8218974 -2.1404181e-24
9.8418201 -2.1402168e-24
9.8617428 -2.1400156e-24
9.8816655 -2.1398138e-24
9.9015882 -2.1396111e-24
9.9215109 -2.139407e-24
9.9414337 -2.1392037e-24
9.9613564 -2.1389994e-24
9.9812791 -2.138794e-24
10.001202 -2.1385896e-24
10.021125 -2.1383835e-24
10.041047 -2.1381784e-24
10.06097 -2.1379737e-24
10.080893 -2.1377704e-24
10.100815 -2.1375668e-24
10.120738 -2.1373626e-24
10.140661 -2.1371582e-24
10.160583 -2.1369524e-24
10.180506 -2.1367402e-24
10.200429 -2.1365285e-24
10.220352 -2.1363166e-24
10.240274 -2.1361011e-24
10.260197 -2.1358853e-24
10.28012 -2.1356685e-24
10.300042 -2.1354519e-24
10.319965 -2.1352367e-24
10.339888 -2.1350184e-24
10.359811 -2.1348007e-24
10.379733 -2.1345854e-24
10.399656 -2.1343722e-24
10.419579 -2.134161e-24
10.439501 -2.1339509e-24
10.459424 -2.1337412e-24
10.479347 -2.1335313e-24
10.49927 -2.1333227e-24
10.519192 -2.1331131e-24
10.539115 -2.1329034e-24
10.559038 -2.132693e-24
10.57896 -2.1324816e-24
10.598883 -2.1322677e-24
10.618806 -2.1320537e-24
10.638729 -2.131837e-24
10.658651 -2.1316184e-24
10.678574 -2.1313975e-24
10.698497 -2.1311768e-24
10.718419 -2.1309498e-24
10.738342 -2.1307217e-24
10.758265 -2.1304893e-24
10.778188 -2.1302535e-24
10.79811 -2.1300161e-24
10.818033 -2.1297777e-24
10.837956 -2.1290122e-24
10.857878 -2.128235e-24
10.877801 -2.1283282e-24
10.897724 -2.1310234e-24
10.917647 -2.1299747e-24
10.937569 -2.127818e-24
10.957492 -2.1276276e-24
10.977415 -2.127428e-24
10.997337 -2.1272165e-24
11.01726 -2.1269969e-24
11.037183 -2.1267706e-24
11.057106 -2.1265389e-24
11.077028 -2.1263022e-24
11.096951 -2.1260624e-24
11.116874 -2.1258229e-24
11.136796 -2.1255821e-24
11.156719 -2.1253455e-24
11.176642 -2.1251069e-24
11.196565 -2.1248665e-24
11.216487 -2.1246256e-24
11.23641 -2.1243823e-24
11.256333 -2.1241355e-24
11.276255 -2.1238872e-24
11.296178 -2.1236526e-24
11.316101 -2.1234238e-24
11.336024 -2.1231835e-24
11.355946 -2.1229444e-24
11.375869 -2.1227055e-24
11.395792 -2.1224679e-24
11.415714 -2.1222315e-24
11.435637 -2.1219976e-24
11.45556 -2.1217655e-24
11.475483 -2.1215347e-24
11.495405 -2.1213078e-24
11.515328 -2.1210753e-24
11.535251 -2.1208376e-24
11.555173 -2.1206087e-24
11.575096 -2.1203798e-24
11.595019 -2.1201497e-24
11.614942 -2.1199155e-24
11.634864 -2.1196787e-24
11.654787 -2.119438e-24
11.67471 -2.1191931e-24
11.694632 -2.1189425e-24
11.714555 -2.1186846e-24
11.734478 -2.1184162e-24
11.754401 -2.1181417e-24
11.774323 -2.1178568e-24
11.794246 -2.1175605e-24
11.814169 -2.1172481e-24
11.834091 -2.1169187e-24
11.854014 -2.1165786e-24
11.873937 -2.1162212e-24
11.89386 -2.1158498e-24
11.913782 -2.1154617e-24
11.933705 -2.1149343e-24
11.953628 -2.1172015e-24
11.97355 -2.1181265e-24
11.993473 -2.1145528e-24
12.013396 -2.1135408e-24
12.033318 -2.1145369e-24
12.053241 -2.1142682e-24
12.073164 -2.1140001e-24
12.093087 -2.1137332e-24
12.113009 -2.1134633e-24
12.132932 -2.1131926e-24
12.152855 -2.1129232e-24
12.172777 -2.1126528e-24
12.1927 -2.1123814e-24
12.212623 -2.1121102e-24
12.232546 -2.1118371e-24
12.252468 -2.1115636e-24
12.272391 -2.111286e-24
12.292314 -2.1110078e-24
12.312236 -2.1107285e-24
12.332159 -2.1104453e-24
12.352082 -2.1101673e-24
12.372005 -2.1099001e-24
12.391927 -2.1096225e-24
12.41185 -2.1093344e-24
12.431773 -2.1090533e-24
12.451695 -2.1087714e-24
12.471618 -2.10849e-24
12.491541 -2.1082078e-24
12.511464 -2.1079267e-24
12.531386 -2.1076428e-24
12.551309 -2.1073591e-24
12.571232 -2.1070698e-24
12.591154 -2.1067756e-24
12.611077 -2.106486e-24
12.631 -2.1062049e-24
12.650923 -2.105919e-24
12.670845 -2.1056316e-24
12.690768 -2.1053452e-24
12.710691 -2.105058e-24
12.730613 -2.1047729e-24
12.750536 -2.1044845e-24
12.770459 -2.1041962e-24
12.790382 -2.103907e-24
12.810304 -2.1036141e-24
12.830227 -2.1033196e-24
12.85015 -2.1030267e-24
12.870072 -2.1027257e-24
12.889995 -2.1024234e-24
12.909918 -2.1021186e-24
12.929841 -2.1018167e-24
12.949763 -2.1015147e-24
12.969686 -2.1012157e-24
12.989609 -2.1009148e-24
13.009531 -2.1006106e-24
13.029454 -2.100305e-24
13.049377 -2.0999989e-24
13.0693 -2.0996917e-24
13.089222 -2.099382e-24
13.109145 -2.0990714e-24
13.129068 -2.0987595e-24
13.14899 -2.0984472e-24
13.168913 -2.0981339e-24
13.188836 -2.0978192e-24
13.208759 -2.0975059e-24
13.228681 -2.0971904e-24
13.248604 -2.0968752e-24
13.268527 -2.0965612e-24
13.288449 -2.0962472e-24
13.308372 -2.0959318e-24
13.328295 -2.0956179e-24
13.348218 -2.0953036e-24
13.36814 -2.0949899e-24
13.388063 -2.0946749e-24
13.407986 -2.0943605e-24
13.427908 -2.0940449e-24
13.447831 -2.0937276e-24
13.467754 -2.0934111e-24
13.487677 -2.0930945e-24
13.507599 -2.0927757e-24
13.527522 -2.0924578e-24
13.547445 -2.0921406e-24
13.567367 -2.0918223e-24
13.58729 -2.0915002e-24
13.607213 -2.0911769e-24
13.627136 -2.0908528e-24
13.647058 -2.0905292e-24
13.666981 -2.0902069e-24
13.686904 -2.0898833e-24
13.706826 -2.089558e-24
13.726749 -2.0892357e-24
13.746672 -2.0889131e-24
13.766594 -2.0885888e-24
13.786517 -2.0882594e-24
13.80644 -2.0879305e-24
13.826363 -2.087599e-24
13.846285 -2.0872673e-24
13.866208 -2.0869365e-24
13.886131 -2.0866055e-24
13.906053 -2.086274e-24
13.925976 -2.0859424e-24
13.945899 -2.0856082e-24
13.965822 -2.0852748e-24
13.985744 -2.0849426e-24
14.005667 -2.0846097e-24
14.02559 -2.0842788e-24
14.045512 -2.0839487e-24
14.065435 -2.0836182e-24
14.085358 -2.0832847e-24
14.105281 -2.0829527e-24
14.125203 -2.0826191e-24
14.145126 -2.0822836e-24
14.165049 -2.0819481e-24
14.184971 -2.0816119e-24
14.204894 -2.0812757e-24
14.224817 -2.0809394e-24
14.24474 -2.0806017e-24
14.264662 -2.0802659e-24
14.284585 -2.079928e-24
14.304508 -2.0795889e-24
14.32443 -2.0792504e-24
14.344353 -2.0789156e-24
14.364276 -2.0785772e-24
14.384199 -2.0782389e-24
14.404121 -2.077902e-24
14.424044 -2.0775656e-24
14.443967 -2.0772267e-24
14.463889 -2.0768882e-24
14.483812 -2.076551e-24
14.503735 -2.0762128e-24
14.523658 -2.075875e-24
14.54358 -2.0755386e-24
14.563503 -2.075202e-24
14.583426 -2.0748617e-24
14.603348 -2.0745227e-24
14.623271 -2.0741846e-24
14.643194 -2.0738423e-24
14.663117 -2.0735015e-24
14.683039 -2.0731579e-24
14.702962 -2.0728154e-24
14.722885 -2.0724733e-24
14.742807 -2.0721312e-24
14.76273 -2.0717885e-24
14.782653 -2.0714477e-24
14.802576 -2.0711094e-24
14.822498 -2.0707699e-24
14.842421 -2.0704259e-24
14.862344 -2.0700812e-24
14.882266 -2.0697358e-24
14.902189 -2.0693912e-24
14.922112 -2.0690456e-24
14.942035 -2.0686977e-24
14.961957 -2.0683509e-24
14.98188 -2.068003e-24
15.001803 -2.0676543e-24
15.021725 -2.0673046e-24
15.041648 -2.0669555e-24
15.061571 -2.0666075e-24
15.081494 -2.0662575e-24
15.101416 -2.0659075e-24
15.121339 -2.065558e-24
15.141262 -2.0652077e-24
15.161184 -2.0648563e-24
15.181107 -2.0645029e-24
15.20103 -2.064151e-24
15.220953 -2.0637951e-24
15.240875 -2.0634392e-24
15.260798 -2.0630819e-24
15.280721 -2.062724e-24
15.300643 -2.0623634e-24
15.320566 -2.0620045e-24
15.340489 -2.0616456e-24
15.360412 -2.061284e-24
15.380334 -2.0609205e-24
15.400257 -2.0605576e-24
15.42018 -2.0582926e-24
15.440102 -2.0587952e-24
15.460025 -2.0632115e-24
15.479948 -2.0616016e-24
15.499871 -2.0579144e-24
15.519793 -2.0577563e-24
15.539716 -2.0574711e-24
15.559639 -2.0571722e-24
15.579561 -2.0568591e-24
15.599484 -2.056535e-24
15.619407 -2.0562027e-24
15.639329 -2.0558604e-24
15.659252 -2.0555114e-24
15.679175 -2.0551546e-24
15.699098 -2.0547921e-24
15.71902 -2.0544226e-24
15.738943 -2.0540493e-24
15.758866 -2.0536724e-24
15.778788 -2.0532937e-24
15.798711 -2.0529152e-24
15.818634 -2.0525332e-24
15.838557 -2.0521477e-24
15.858479 -2.0517615e-24
15.878402 -2.0513746e-24
15.898325 -2.0509885e-24
15.918247 -2.0506005e-24
15.93817 -2.0502143e-24
15.958093 -2.0498301e-24
15.978016 -2.0494483e-24
15.997938 -2.04907e-24
16.017861 -2.0486924e-24
16.037784 -2.0483174e-24
16.057706 -2.0479458e-24
16.077629 -2.0475757e-24
16.097552 -2.0472068e-24
16.117475 -2.0468409e-24
16.137397 -2.0464762e-24
16.15732 -2.0461109e-24
16.177243 -2.0457456e-24
16.197165 -2.0453772e-24
16.217088 -2.0450053e-24
16.237011 -2.0446274e-24
16.256934 -2.0442443e-24
16.276856 -2.0438523e-24
16.296779 -2.0434524e-24
16.316702 -2.0430412e-24
16.336624 -2.0426167e-24
16.356547 -2.0421785e-24
16.37647 -2.041724e-24
16.396393 -2.0412511e-24
16.416315 -2.0407559e-24
16.436238 -2.0402356e-24
16.456161 -2.0396894e-24
16.476083 -2.0391133e-24
16.496006 -2.038506e-24
16.515929 -2.0412663e-24
16.535852 -2.0425042e-24
16.555774 -2.0378347e-24
16.575697 -2.0364017e-24
16.59562 -2.0376008e-24
16.615542 -2.0371836e-24
16.635465 -2.0367669e-24
16.655388 -2.0363486e-24
16.675311 -2.0359262e-24
16.695233 -2.0355011e-24
16.715156 -2.0350773e-24
16.735079 -2.0346521e-24
16.755001 -2.0342265e-24
16.774924 -2.0338006e-24
16.794847 -2.0333755e-24
16.81477 -2.0329524e-24
16.834692 -2.0325312e-24
16.854615 -2.0321123e-24
16.874538 -2.0316927e-24
16.89446 -2.0312704e-24
16.914383 -2.0308464e-24
16.934306 -2.0304228e-24
16.954229 -2.0299986e-24
16.974151 -2.0295756e-24
16.994074 -2.0291513e-24
17.013997 -2.0287286e-24
17.033919 -2.0283061e-24
17.053842 -2.0278827e-24
17.073765 -2.0274595e-24
17.093688 -2.0270363e-24
17.11361 -2.0266116e-24
17.133533 -2.0261911e-24
17.153456 -2.0257664e-24
17.173378 -2.0253412e-24
17.193301 -2.0249144e-24
17.213224 -2.0244856e-24
17.233147 -2.0240551e-24
17.253069 -2.0236233e-24
