time strain
0.0 -2.3188624e-22
0.000244140625 -4.770341099999999e-22
0.00048828125 -4.7695804999999995e-22
0.000732421875 -4.770375700000001e-22
0.0009765625 -4.771055799999999e-22
0.001220703125 -4.7715151e-22
0.00146484375 -4.771805900000001e-22
0.001708984375 -4.771934799999999e-22
0.001953125 -4.771883700000001e-22
0.002197265625 -4.7716686e-22
0.00244140625 -4.7712945e-22
0.002685546875 -4.7706941e-22
0.0029296875 -4.769970800000001e-22
0.003173828125 -4.7691009e-22
0.00341796875 -4.7678285e-22
0.003662109375 -4.7669403e-22
0.00390625 -4.764672099999999e-22
0.004150390625 -4.763701299999999e-22
0.00439453125 -4.7618205e-22
0.004638671875000001 -4.759937200000001e-22
0.0048828125 -4.757848799999999e-22
0.005126953124999999 -4.755611400000001e-22
0.00537109375 -4.7529807e-22
0.005615234375000001 -4.750412900000001e-22
0.005859375 -4.747651499999999e-22
0.006103515625 -4.7444584e-22
0.00634765625 -4.7413893e-22
0.006591796875 -4.738139199999999e-22
0.0068359375 -4.7346896e-22
0.007080078125 -4.7306336e-22
0.00732421875 -4.7268075e-22
0.007568359375 -4.7227877e-22
0.0078125 -4.7181959e-22
0.008056640625 -4.7138566e-22
0.00830078125 -4.7046902e-22
0.008544921875 -4.7065308e-22
0.0087890625 -4.7009872e-22
0.009033203125 -4.6944124000000005e-22
0.009277343750000002 -4.689194900000001e-22
0.009521484375 -4.683257e-22
0.009765625 -4.677470300000001e-22
0.010009765625 -4.6715953e-22
0.01025390625 -4.6657493e-22
0.010498046875 -4.6591265999999995e-22
0.0107421875 -4.6528253e-22
0.010986328125 -4.6464779e-22
0.01123046875 -4.639340799999999e-22
0.011474609375 -4.6326121e-22
0.01171875 -4.625750799999999e-22
0.011962890625 -4.618890399999999e-22
0.01220703125 -4.6108086e-22
0.012451171875 -4.6035198e-22
0.0126953125 -4.5959614e-22
0.012939453125 -4.587659599999999e-22
0.01318359375 -4.579915599999999e-22
0.013427734375 -4.5720872e-22
0.013671875 -4.5640857e-22
0.013916015625 -4.5551118e-22
0.01416015625 -4.5465403e-22
0.014404296875 -4.537601200000001e-22
0.0146484375 -4.5278373999999995e-22
0.014892578125 -4.518795099999999e-22
0.01513671875 -4.5095547e-22
0.015380859375 -4.4997667999999995e-22
0.015625 -4.4891471999999995e-22
0.015869140625 -4.4793636e-22
0.01611328125 -4.469443499999999e-22
0.016357421875 -4.456757900000001e-22
0.0166015625 -4.4493746e-22
0.016845703125 -4.432120999999999e-22
0.01708984375 -4.427147e-22
0.017333984375 -4.4153745e-22
0.017578125 -4.404400400000001e-22
0.017822265625 -4.3932186e-22
0.01806640625 -4.3818948e-22
0.018310546875 -4.3693641e-22
0.0185546875 -4.3576626e-22
0.018798828125 -4.345827799999999e-22
0.01904296875 -4.3327832000000005e-22
0.019287109375 -4.320759e-22
0.01953125 -4.3084768e-22
0.019775390625 -4.296246e-22
0.02001953125 -4.2824871e-22
0.020263671875 -4.2697016e-22
0.0205078125 -4.2567362e-22
0.020751953125 -4.242401499999999e-22
0.02099609375 -4.228968799999999e-22
0.021240234375 -4.2154901e-22
0.021484375 -4.2017748e-22
0.021728515625 -4.1867039999999997e-22
0.02197265625 -4.172933e-22
0.022216796875 -4.1588671999999996e-22
0.0224609375 -4.1433903e-22
0.022705078125 -4.1291544000000005e-22
0.02294921875 -4.1145703e-22
0.023193359375000003 -4.0998062e-22
0.0234375 -4.0834585e-22
0.023681640624999997 -4.0681400999999997e-22
0.02392578125 -4.052753e-22
0.024169921875000003 -4.0356381e-22
0.0244140625 -4.0200385999999997e-22
0.024658203124999997 -4.0050913e-22
0.02490234375 -3.9898585999999997e-22
0.025146484375000003 -3.9734457999999997e-22
0.025390625 -3.9582288e-22
0.025634765624999997 -3.9424586999999996e-22
0.02587890625 -3.9210095e-22
0.026123046875000003 -3.905963799999999e-22
0.0263671875 -3.8869654e-22
0.026611328124999997 -3.8711663999999997e-22
0.02685546875 -3.8522383e-22
0.027099609375000003 -3.8347751999999996e-22
0.02734375 -3.8169957999999997e-22
0.027587890624999997 -3.7970219999999997e-22
0.02783203125 -3.7786808e-22
0.028076171875000003 -3.7607823e-22
0.0283203125 -3.7427488e-22
0.028564453125 -3.7228499e-22
0.02880859375 -3.7041977e-22
0.029052734375 -3.6854851999999997e-22
0.029296875 -3.6652883e-22
0.029541015625 -3.6466008999999997e-22
0.02978515625 -3.627209e-22
0.030029296875 -3.6081978e-22
0.0302734375 -3.5873757e-22
0.030517578125 -3.5682126e-22
0.03076171875 -3.549163899999999e-22
0.031005859375 -3.527797e-22
0.03125 -3.5075182000000004e-22
0.031494140625 -3.4869148000000004e-22
0.03173828125 -3.466419399999999e-22
0.031982421875 -3.4435958999999997e-22
0.0322265625 -3.4222291999999997e-22
0.032470703125 -3.4004143999999997e-22
0.03271484375 -3.3766867e-22
0.032958984375 -3.3549091999999996e-22
0.033203125 -3.3326710000000004e-22
0.033447265625 -3.3104163e-22
0.03369140625 -3.2871179e-22
0.033935546875 -3.2662331999999997e-22
0.0341796875 -3.2453775000000003e-22
0.034423828125 -3.2245959999999997e-22
0.03466796875 -3.2005817e-22
0.034912109375 -3.1790362999999994e-22
0.03515625 -3.1573972000000003e-22
0.035400390625 -3.1336640999999998e-22
0.03564453125 -3.1114475e-22
0.035888671875 -3.0887324e-22
0.0361328125 -3.0655242000000004e-22
0.036376953125 -3.0207101e-22
0.03662109375 -3.0199802999999994e-22
0.036865234375 -2.9582529e-22
0.037109375 -2.963402e-22
0.037353515625 -2.9383016999999996e-22
0.03759765625 -2.9126893999999997e-22
0.037841796875 -2.8871479e-22
0.0380859375 -2.8603145e-22
0.038330078125 -2.8363772e-22
0.03857421875 -2.8125884999999997e-22
0.038818359375 -2.7866027999999997e-22
0.0390625 -2.7632055e-22
0.039306640625 -2.7397649999999995e-22
0.03955078125 -2.7160494999999997e-22
0.039794921875 -2.6904052999999998e-22
