time strain
0.0 -2.8354364e-21
0.000244140625 -5.9948350999999995e-21
0.00048828125 -5.9936846999999994e-21
0.000732421875 -5.9926464999999986e-21
0.0009765625 -5.9913233000000006e-21
0.001220703125 -5.990091399999999e-21
0.00146484375 -5.988795500000001e-21
0.001708984375 -5.987392e-21
0.001953125 -5.9852539999999986e-21
0.002197265625 -5.9833028e-21
0.00244140625 -5.9814704e-21
0.002685546875 -5.9794581999999995e-21
0.0029296875 -5.9772659999999985e-21
0.003173828125 -5.9749343e-21
0.00341796875 -5.9723994999999995e-21
0.003662109375 -5.9689225999999984e-21
0.00390625 -5.9663528999999996e-21
0.004150390625 -5.9635862e-21
0.00439453125 -5.9604810999999995e-21
0.004638671875000001 -5.957017e-21
0.0048828125 -5.9530140999999994e-21
0.005126953124999999 -5.9488916e-21
0.00537109375 -5.9430170999999985e-21
0.005615234375000001 -5.9383153e-21
0.005859375 -5.9334412999999994e-21
0.006103515625 -5.9284807e-21
0.00634765625 -5.9231835000000006e-21
0.006591796875 -5.9180633999999986e-21
0.0068359375 -5.9124490999999995e-21
0.007080078125 -5.9045535e-21
0.00732421875 -5.8984246e-21
0.007568359375 -5.892034399999998e-21
0.0078125 -5.8853525999999995e-21
0.008056640625 -5.878574999999999e-21
0.00830078125 -5.8716802999999996e-21
0.008544921875 -5.8644082999999995e-21
0.0087890625 -5.8570781999999995e-21
0.009033203125 -5.8471160999999994e-21
0.009277343750000002 -5.839395900000001e-21
0.009521484375 -5.8310727e-21
0.009765625 -5.8228171999999995e-21
0.010009765625 -5.8143333999999996e-21
0.01025390625 -5.8056642999999996e-21
0.010498046875 -5.796600599999999e-21
0.0107421875 -5.7845144999999994e-21
0.010986328125 -5.7748555000000006e-21
0.01123046875 -5.765005e-21
0.011474609375 -5.7551364e-21
0.01171875 -5.7451192e-21
0.011962890625 -5.7349023e-21
0.01220703125 -5.7246731999999986e-21
0.012451171875 -5.710689999999998e-21
0.0126953125 -5.6997913999999994e-21
0.012939453125 -5.6887611999999985e-21
0.01318359375 -5.6775319999999985e-21
0.013427734375 -5.6659497e-21
0.013671875 -5.6541263999999996e-21
0.013916015625 -5.6422441e-21
0.01416015625 -5.6261299999999994e-21
0.014404296875 -5.613861799999998e-21
0.0146484375 -5.610905300000001e-21
0.014892578125 -5.5795259999999996e-21
0.01513671875 -5.5764543999999996e-21
0.015380859375 -5.563620199999999e-21
0.015625 -5.550547800000001e-21
0.015869140625 -5.5372978999999996e-21
0.01611328125 -5.5192806999999996e-21
0.016357421875 -5.5055503e-21
0.0166015625 -5.4915544e-21
0.016845703125 -5.4773291999999995e-21
0.01708984375 -5.462921e-21
0.017333984375 -5.4483332000000006e-21
0.017578125 -5.4333456e-21
0.017822265625 -5.4129235e-21
0.01806640625 -5.397381400000001e-21
0.018310546875 -5.381429e-21
0.0185546875 -5.3651863e-21
0.018798828125 -5.3488638999999995e-21
0.01904296875 -5.3324347e-21
0.019287109375 -5.3158431e-21
0.01953125 -5.2938376e-21
0.019775390625 -5.2772190999999996e-21
0.02001953125 -5.2605106e-21
0.020263671875 -5.2438080999999995e-21
0.0205078125 -5.227036099999998e-21
0.020751953125 -5.2100274e-21
0.02099609375 -5.1928942999999995e-21
0.021240234375 -5.1699271e-21
0.021484375 -5.1525005999999996e-21
0.021728515625 -5.1347672999999986e-21
0.02197265625 -5.1167315999999986e-21
0.022216796875 -5.0983724e-21
0.0224609375 -5.0798134999999994e-21
0.022705078125 -5.0609324e-21
0.02294921875 -5.0418462e-21
0.023193359375000003 -5.0160752999999995e-21
0.0234375 -4.9966668e-21
0.023681640624999997 -4.9771263e-21
0.02392578125 -4.9573224999999995e-21
0.024169921875000003 -4.937342000000001e-21
0.0244140625 -4.9171625e-21
0.024658203124999997 -4.896789000000001e-21
0.02490234375 -4.8693758e-21
0.025146484375000003 -4.8486565e-21
0.025390625 -4.8278607999999996e-21
0.025634765624999997 -4.8069922e-21
0.02587890625 -4.785968099999999e-21
0.026123046875000003 -4.7647893999999986e-21
0.0263671875 -4.7434355e-21
0.026611328124999997 -4.7147306e-21
0.02685546875 -4.6929424999999996e-21
0.027099609375000003 -4.6710145e-21
0.02734375 -4.648852100000001e-21
0.027587890624999997 -4.6264168e-21
0.02783203125 -4.5458813e-21
0.028076171875000003 -4.6023472e-21
0.0283203125 -4.5503246999999996e-21
0.028564453125 -4.5272071e-21
0.02880859375 -4.5041556e-21
0.029052734375 -4.4810472999999995e-21
0.029296875 -4.4578102999999996e-21
0.029541015625 -4.434411100000001e-21
0.02978515625 -4.4108709999999995e-21
0.030029296875 -4.3871271999999994e-21
0.0302734375 -4.3552981999999995e-21
0.030517578125 -4.3312609999999996e-21
0.03076171875 -4.3069446999999994e-21
0.031005859375 -4.2824248999999994e-21
