time strain
0.0 -1.6511296999999999e-21
2.1769156e-05 -2.5955498999999998e-21
4.3538313000000005e-05 -3.3410209999999997e-21
6.530746900000001e-05 -3.7420432999999995e-21
8.707662600000001e-05 -3.7556199999999994e-21
0.00010884578 -3.5088025e-21
0.00013061494 -3.3567602999999997e-21
0.00015238409 -3.4917521e-21
0.00017415325 -3.491818e-21
0.00019592241 -3.4918821e-21
0.00021769156 -3.491944e-21
0.00023946072 -3.4920043e-21
0.00026122988000000004 -3.4920648e-21
0.00028299903 -3.4921219e-21
0.00030476819 -3.4921799e-21
0.00032653735 -3.4922337e-21
0.0003483065 -3.4922874e-21
0.00037007566 -3.4923384e-21
0.00039184482 -3.4923881000000005e-21
0.00041361397 -3.4924355e-21
0.00043538313 -3.4924814e-21
0.00045715228 -3.4925272999999995e-21
0.00047892144 -3.4925701e-21
0.0005006906 -3.4926118000000004e-21
0.00052245975 -3.4926541e-21
0.00054422891 -3.4926918e-21
0.00056599807 -3.4927303e-21
0.00058776722 -3.4927645e-21
0.00060953638 -3.4927967e-21
0.0006313055400000001 -3.4928259999999996e-21
0.00065307469 -3.4928536e-21
0.00067484385 -3.4928804e-21
0.000696613 -3.4929048e-21
0.00071838216 -3.4929282e-21
0.00074015132 -3.49295e-21
0.00076192047 -3.4929699e-21
0.00078368963 -3.4929895000000004e-21
0.00080545879 -3.4930068e-21
0.0008272279399999998 -3.4930221e-21
0.0008489970999999998 -3.4930361e-21
0.0008707662599999998 -3.4930481e-21
0.00089253541 -3.4930586e-21
0.00091430457 -3.4930692e-21
0.0009360737200000002 -3.4930781e-21
0.00095784288 -3.4930849e-21
0.00097961204 -3.4930938e-21
0.0010013812 -3.4931011e-21
0.0010231504 -3.493110699999999e-21
0.0010449195 -3.4931177e-21
0.0010666887 -3.493122e-21
0.0010884578 -3.4931255999999995e-21
0.001110227 -3.4931217e-21
0.0011319961 -3.493118e-21
0.0011537653 -3.4931117000000005e-21
0.0011755344 -3.4930971e-21
0.0011973035999999996 -3.4930836e-21
0.0012190728 -3.493069e-21
0.0012408419000000004 -3.493054e-21
0.0012626111 -3.4930391e-21
0.0012843802 -3.4930227000000004e-21
0.0013061494 -3.4930030000000004e-21
0.0013279185 -3.4929812000000005e-21
0.0013496877 -3.4929545e-21
0.0013714569 -3.4929253e-21
0.001393226 -3.492897e-21
0.0014149952 -3.4928695e-21
0.0014367643000000004 -3.4928394999999995e-21
0.0014585334999999997 -3.4922653e-21
0.0014803026 -3.4934035000000005e-21
0.0015020718 -3.4943419999999996e-21
0.0015238409 -3.4911518e-21
0.0015456101 -3.4897761999999994e-21
0.0015673793 -3.491630299999999e-21
0.0015891484 -3.4929846999999995e-21
0.0016109176 -3.4938494e-21
0.0016326867 -3.4942203000000004e-21
0.0016544559 -3.49408e-21
0.001676225 -3.4933957e-21
0.0016979941999999996 -3.4921221e-21
0.0017197634 -3.4901981e-21
0.0017415325 -3.4901752e-21
0.0017633017 -3.4924504e-21
0.0017850708 -3.4928334e-21
0.00180684 -3.4920345e-21
0.0018286091 -3.4919893e-21
0.0018503783 -3.4919277e-21
0.0018721474 -3.491864e-21
0.0018939166 -3.4917982e-21
0.0019156858 -3.4917303999999995e-21
0.0019374549 -3.4916609e-21
0.0019592241 -3.4915894e-21
0.0019809932 -3.4915182999999995e-21
0.0020027624 -3.4914427e-21
0.0020245315 -3.4913673e-21
0.0020463007 -3.4912881e-21
0.0020680699 -3.4912067e-21
0.002089839 -3.4911239999999995e-21
0.0021116082 -3.4910405e-21
0.0021333773 -3.4909552e-21
0.0021551465 -3.4908689e-21
0.0021769156 -3.4907816e-21
0.0021986848 -3.4906923e-21
0.002220454 -3.4906003999999995e-21
0.0022422231 -3.4905083e-21
0.0022639923 -3.4904131e-21
0.0022857614 -3.4903168999999995e-21
0.0023075306 -3.4902200999999995e-21
0.0023292997 -3.4901206999999995e-21
0.0023510689 -3.490019e-21
0.002372838 -3.4899164e-21
0.0023946072 -3.4898100000000006e-21
0.0024163764 -3.4897035999999994e-21
0.0024381455 -3.4895927e-21
0.0024599147 -3.4894817999999995e-21
0.0024816838 -3.4893673e-21
0.002503453 -3.489253e-21
0.0025252221 -3.4891381e-21
0.0025469913 -3.4890198e-21
0.0025687605 -3.4889054e-21
0.0025905296 -3.4887815e-21
0.0026122988 -3.4886471e-21
0.0026340679 -3.488515e-21
0.0026558371 -3.4883813e-21
0.0026776062 -3.4882523e-21
0.0026993754 -3.4881263e-21
0.0027211445 -3.4880020999999995e-21
0.0027429137 -3.4878756e-21
0.0027646829 -3.4877449e-21
0.002786452 -3.4876067e-21
0.0028082212 -3.4874592e-21
0.0028299903 -3.4873164e-21
0.0028517595 -3.487175e-21
0.002873528600000001 -3.4870295000000005e-21
0.0028952978 -3.4868862e-21
0.002917067 -3.4867399e-21
0.0029388361 -3.4865913e-21
0.0029606053 -3.4864414e-21
0.0029823744 -3.4862914000000004e-21
0.0030041436 -3.4861399999999995e-21
0.0030259127 -3.4859859999999994e-21
0.0030476819000000007 -3.4858335e-21
0.003069451100000001 -3.485678e-21
0.0030912202 -3.4855214e-21
0.0031129894 -3.4853644e-21
0.0031347585 -3.4852046e-21
0.0031565277 -3.485043e-21
0.0031782968 -3.4848782e-21
0.003200066 -3.484711099999999e-21
0.0032218351 -3.4845423e-21
0.0032436043 -3.4843728e-21
0.0032653735 -3.4842018e-21
0.0032871426 -3.4840292e-21
0.0033089118 -3.4838548e-21
0.0033306809 -3.4836785999999995e-21
0.0033524501 -3.4835008999999995e-21
0.0033742192 -3.4833196e-21
0.0033959884 -3.4831383e-21
0.0034177576 -3.4829542e-21
0.0034395267 -3.4827689e-21
0.0034612959 -3.48258e-21
0.003483065 -3.4823891e-21
0.0035048342 -3.4821976e-21
0.0035266033 -3.4820044e-21
0.0035483725000000008 -3.480625299999999e-21
0.0035701416 -3.4839802000000005e-21
0.0035919108 -3.4855527999999995e-21
0.00361368 -3.4752592999999995e-21
0.0036354491 -3.4715237e-21
0.0036572183 -3.4776676000000004e-21
0.0036789874 -3.4821806e-21
0.0037007566 -3.4850616e-21
0.0037225257 -3.4862687999999995e-21
0.0037442949 -3.4857034999999996e-21
0.0037660641 -3.4832182e-21
0.0037878332 -3.4786195999999994e-21
0.0038096024 -3.4716600999999995e-21
0.0038313715 -3.4722034e-21
0.0038531407 -3.480657e-21
0.0038749098 -3.4811172999999995e-21
0.003896679 -3.4780205e-21
0.0039184482 -3.4781569e-21
0.0039402173 -3.4779221e-21
0.0039619865 -3.4776848e-21
0.0039837556 -3.4774454999999995e-21
0.0040055248 -3.4772069000000005e-21
0.0040272939 -3.4769669e-21
0.0040490631 -3.4767256999999995e-21
0.0040708322 -3.4764843e-21
0.0040926014000000005 -3.4762405e-21
0.0041143706 -3.4759949e-21
0.0041361397 -3.4757481e-21
0.0041579089 -3.4754984e-21
0.004179678 -3.4752493e-21
0.0042014472 -3.4749992e-21
0.0042232163 -3.4747489999999995e-21
0.0042449855 -3.4744957e-21
0.0042667547 -3.4742423e-21
0.0042885238 -3.473988e-21
0.004310293 -3.4737315e-21
0.0043320621 -3.4734753e-21
0.0043538313 -3.4732161e-21
0.0043756004 -3.4729563e-21
0.0043973696 -3.4726948e-21
0.0044191387 -3.4724295e-21
0.0044409079 -3.472163e-21
0.0044626771 -3.4718944e-21
0.0044844462 -3.471622e-21
0.0045062154 -3.4713484e-21
0.004527984499999999 -3.4710733e-21
0.0045497537 -3.4707972e-21
0.0045715228 -3.4705188e-21
0.004593292 -3.4702389999999995e-21
0.0046150612 -3.469959e-21
0.0046368303 -3.4696774e-21
0.0046585995 -3.4693909000000004e-21
0.0046803686 -3.4691036e-21
0.0047021378 -3.4688104e-21
0.0047239069 -3.4685151e-21
0.0047456761 -3.4682209999999995e-21
0.0047674452 -3.4679265e-21
0.004789214399999998 -3.4676294000000005e-21
0.0048109836 -3.4673338e-21
0.004832752700000002 -3.4670366e-21
0.0048545219 -3.466736e-21
0.004876291 -3.4664354999999994e-21
0.0048980602 -3.4661331000000005e-21
0.0049198293 -3.4658295999999995e-21
0.0049415985 -3.465526e-21
0.0049633677 -3.4652214e-21
0.004985136800000001 -3.4649156e-21
0.005006906 -3.4646063e-21
0.0050286751 -3.4642950999999995e-21
0.0050504443 -3.4639834e-21
0.0050722134 -3.4636686000000004e-21
0.0050939826000000014 -3.4633511e-21
0.0051157518 -3.4630322e-21
0.0051375209 -3.4627116e-21
0.0051592901 -3.4623882e-21
0.0051810592 -3.4620630999999994e-21
0.0052028284 -3.4617359e-21
0.0052245975 -3.4614084e-21
0.0052463667 -3.461079e-21
0.0052681358 -3.4607511e-21
0.005289905 -3.460421e-21
0.0053116742 -3.4600897e-21
0.0053334433 -3.4597551e-21
0.0053552125 -3.4594178999999996e-21
0.0053769816 -3.4590763e-21
0.0053987508 -3.4587314e-21
0.0054205199 -3.458386e-21
0.0054422891 -3.4580407e-21
0.0054640583 -3.4576953e-21
0.0054858274 -3.4573483e-21
0.0055075966 -3.4569995e-21
0.0055293657 -3.4566496999999995e-21
0.0055511349 -3.4562971e-21
0.005572904 -3.4559423e-21
0.0055946732 -3.4555873e-21
0.0056164423 -3.4552297999999995e-21
0.0056382115 -3.4548712000000006e-21
0.0056599807 -3.4545141e-21
0.0056817498 -3.4541497e-21
0.005703519 -3.4537868e-21
0.0057252881 -3.4534236e-21
0.0057470573 -3.4530575999999995e-21
0.0057688264 -3.4526891e-21
0.005790595599999998 -3.452317e-21
0.0058123648 -3.4519427e-21
0.0058341339 -3.4515662e-21
0.0058559031 -3.4511893e-21
0.005877672200000001 -3.4508132999999995e-21
0.0058994413999999985 -3.4504362999999995e-21
0.0059212105 -3.4500618e-21
0.005942979700000002 -3.449686e-21
0.0059647489 -3.4493067e-21
0.0059865180000000014 -3.4489271999999995e-21
0.0060082872 -3.4485432e-21
0.0060300563 -3.4481589999999994e-21
0.0060518255 -3.4477739e-21
0.0060735946 -3.4473855999999995e-21
0.0060953638000000015 -3.4469959e-21
0.0061171329 -3.446605e-21
0.0061389021 -3.4462121e-21
0.0061606713 -3.4458176e-21
0.0061824404 -3.4454216999999995e-21
0.0062042096000000015 -3.4450239e-21
0.0062259787 -3.4446235999999994e-21
0.0062477479 -3.4442238999999996e-21
0.006269517 -3.4438228e-21
0.0062912862 -3.4434207999999995e-21
0.0063130554 -3.4430178000000005e-21
0.0063348245 -3.4426115e-21
0.0063565937 -3.442204e-21
0.0063783628 -3.4417903e-21
0.006400132 -3.4413742e-21
0.0064219011 -3.4409539e-21
0.0064436703 -3.4405332e-21
0.0064654394 -3.4401089e-21
0.0064872086 -3.4396831e-21
0.0065089778 -3.4392547e-21
0.0065307469 -3.4388251e-21
0.0065525161 -3.4383938e-21
0.0065742852 -3.4379621e-21
0.0065960544 -3.4375275e-21
0.0066178235 -3.4370925e-21
0.0066395927 -3.4366546e-21
0.0066613619 -3.4362159e-21
0.006683131 -3.4357748e-21
0.0067049002 -3.4353333999999995e-21
0.0067266693 -3.4348905e-21
0.0067484385 -3.4344479999999994e-21
0.0067702076 -3.4340035e-21
0.0067919767999999985 -3.4335592e-21
0.006813746 -3.4331122e-21
0.0068355151 -3.4326641e-21
0.0068572843 -3.4322125e-21
0.0068790534 -3.4317590999999995e-21
0.0069008225999999985 -3.4313047999999995e-21
0.0069225917 -3.4308413e-21
0.0069443609 -3.4303522e-21
0.00696613 -3.4298829e-21
0.0069878992000000015 -3.4292568999999995e-21
0.0070096684 -3.4291197999999996e-21
0.0070314375 -3.4289965e-21
0.0070532067 -3.4285966e-21
