time strain
0.0 -2.2531969e-21
3.2277754e-05 -3.9412527e-21
6.4555507e-05 -4.9996238e-21
9.6833261e-05 -5.1135275e-21
0.00012911101 -4.6493615e-21
0.00016138876999999998 -4.7650441999999994e-21
0.00019366652 -4.7651898e-21
0.00022594428 -4.7653286999999995e-21
0.00025822203 -4.7654667999999996e-21
0.00029049978 -4.7656066999999986e-21
0.00032277753999999996 -4.7657383e-21
0.00035505529000000004 -4.765868500000001e-21
0.00038733304 -4.7659957000000006e-21
0.0004196108 -4.7661205e-21
0.00045188855 -4.7662429e-21
0.0004841663 -4.7663606e-21
0.00051644406 -4.7664744e-21
0.00054872181 -4.7665879999999996e-21
0.00058099957 -4.7666974e-21
0.00061327732 -4.766803e-21
0.00064555507 -4.7669057e-21
0.00067783283 -4.7670043e-21
0.0007101105800000001 -4.7670994999999996e-21
0.00074238833 -4.7671931999999995e-21
0.00077466609 -4.767283700000001e-21
0.0008069438399999999 -4.7673722999999995e-21
0.0008392215899999998 -4.7674557999999995e-21
0.00087149935 -4.7675363999999985e-21
0.0009037771 -4.7676137999999994e-21
0.0009360548600000002 -4.7676899e-21
0.00096833261 -4.7677636e-21
0.0010006104 -4.767834100000001e-21
0.0010328881 -4.767901700000001e-21
0.0010651659 -4.767965e-21
0.0010974436 -4.7680243e-21
0.0011297214 -4.768080199999999e-21
0.0011619991 -4.7681347e-21
0.0011942769 -4.7681831999999995e-21
0.0012265546 -4.7682320999999996e-21
0.0012588324 -4.7682773e-21
0.0012911101 -4.7683188e-21
0.0013233879 -4.768357200000001e-21
0.0013556657 -4.7683923e-21
0.0013879434 -4.7684239e-21
0.0014202212 -4.7684516e-21
0.0014524988999999996 -4.768478e-21
0.0014847767 -4.7684993e-21
0.0015170544 -4.7685193e-21
0.0015493322 -4.7685361e-21
0.0015816099 -4.7685491e-21
0.0016138877 -4.7685598e-21
0.0016461654 -4.768567400000001e-21
0.0016784432 -4.7685722999999996e-21
0.0017107209 -4.7685736999999995e-21
0.0017429987 -4.7685703e-21
0.0017752764 -4.768565599999999e-21
0.0018075542 -4.7685544e-21
0.001839832 -4.7685428999999996e-21
0.0018721097 -4.7685269999999996e-21
0.0019043875 -4.7685084999999996e-21
0.0019366652 -4.7684896999999994e-21
0.001968943 -4.7684663e-21
0.0020012207 -4.768436700000001e-21
0.0020334985 -4.7684059999999996e-21
0.0020657762 -4.7683722e-21
0.002098054 -4.7683368e-21
0.0021303317000000003 -4.7682977999999995e-21
0.0021626095 -4.7682550999999995e-21
0.0021948872 -4.7682118e-21
0.002227165 -4.768157900000001e-21
0.0022594428 -4.7681036e-21
0.0022917205 -4.7680488000000006e-21
0.0023239983 -4.7679959999999994e-21
0.002356276 -4.7679392e-21
0.0023885538 -4.7678779999999984e-21
0.0024208315 -4.7678101e-21
