time strain
0.0 -4.59823e-22
2.0255689e-05 -7.071736900000001e-22
4.0511378e-05 -9.0854413e-22
6.0767068e-05 -1.0292176e-21
8.102275699999998e-05 -1.0541884e-21
0.00010127845 -1.0024151e-21
0.00012153414 -9.384537e-22
0.00014178982000000002 -9.7376592e-22
0.00016204551 -9.7233308e-22
0.0001823012 -9.7233621e-22
0.00020255689 -9.723392099999999e-22
0.00022281258 -9.7234162e-22
0.00024306827 -9.72343e-22
0.00026332396 -9.7234511e-22
0.00028357965 -9.7234588e-22
0.00030383534 -9.7234685e-22
0.00032409103 -9.7234655e-22
0.00034434672 -9.723445900000002e-22
0.00036460241 -9.7234168e-22
0.00038485809 -9.723379200000001e-22
0.00040511378 -9.723337499999999e-22
0.00042536947 -9.7232951e-22
0.00044562516 -9.72325e-22
0.00046588085 -9.723206499999999e-22
0.00048613654 -9.7231637e-22
0.00050639223 -9.7231133e-22
0.00052664792 -9.7230563e-22
0.00054690361 -9.722990700000001e-22
0.0005671593 -9.7229245e-22
0.0005874149899999999 -9.7228517e-22
0.00060767068 -9.7227774e-22
0.00062792636 -9.7226916e-22
0.00064818205 -9.7225993e-22
0.00066843774 -9.7225075e-22
0.00068869343 -9.722414699999999e-22
0.00070894912 -9.7223159e-22
0.00072920481 -9.7222088e-22
0.0007494604999999998 -9.722101599999999e-22
0.00076971619 -9.721981099999999e-22
0.0007899718799999998 -9.7218585e-22
0.00081022757 -9.721725499999999e-22
0.0008304832599999999 -9.7215946e-22
0.0008507389499999998 -9.721458700000001e-22
0.00087099463 -9.7213224e-22
0.00089125032 -9.7211774e-22
0.00091150601 -9.7210241e-22
0.0009317617 -9.7208681e-22
0.00095201739 -9.7207046e-22
0.00097227308 -9.7205329e-22
0.0009925287699999999 -9.720360699999999e-22
0.0010127845 -9.7201839e-22
0.0010330401 -9.720003e-22
0.0010532958 -9.719813999999999e-22
0.0010735515 -9.7196174e-22
0.0010938072 -9.719411799999999e-22
0.0011140629 -9.719205e-22
0.0011343186 -9.7189969e-22
0.0011545743 -9.7187762e-22
0.00117483 -9.718545799999999e-22
0.0011950856999999996 -9.718320399999999e-22
0.0012153414 -9.7180883e-22
0.001235597 -9.7178522e-22
0.0012558527 -9.717614099999999e-22
0.0012761084 -9.717367899999999e-22
0.0012963641 -9.7171145e-22
0.0013166198 -9.7168557e-22
