time strain
0.0 -2.330906e-21
5.3104554e-05 -4.7240553e-21
0.00010620911 -5.2974107000000006e-21
0.00015931366 -4.7421966e-21
0.00021241822 -4.928911e-21
0.00026552277000000004 -4.9289429e-21
0.00031862732 -4.9289708e-21
0.00037173188 -4.9289989e-21
0.00042483643 -4.9290335e-21
0.00047794098 -4.9290646999999995e-21
0.0005310455400000001 -4.9290964999999996e-21
0.0005841500899999999 -4.9291208999999994e-21
0.0006372546500000001 -4.9291333e-21
0.0006903592 -4.9291374999999994e-21
0.00074346375 -4.9291374e-21
0.0007965683099999998 -4.9291345999999985e-21
0.00084967286 -4.9291258e-21
0.0009027774100000002 -4.9291077e-21
0.00095588197 -4.9290819e-21
0.0010089865 -4.9290508999999994e-21
0.0010620910999999999 -4.9290162999999995e-21
0.0011151956 -4.9289798e-21
0.0011683002 -4.9289314e-21
0.0012214047 -4.9288601999999995e-21
0.0012745093 -4.9287782999999994e-21
0.0013276138 -4.928705699999999e-21
0.0013807184 -4.928640200000001e-21
0.001433823 -4.9285624e-21
0.0014869275 -4.928478800000001e-21
0.0015400320999999996 -4.928388700000001e-21
0.0015931366 -4.9282931e-21
0.0016462412 -4.9281937999999996e-21
0.0016993457 -4.9280881999999995e-21
0.0017524503 -4.9279763e-21
0.0018055548 -4.9278589999999994e-21
0.0018586594 -4.9277379999999994e-21
0.0019117639 -4.9276083e-21
0.0019648685 -4.9274675999999996e-21
0.002017973 -4.9273465e-21
0.0020710776000000004 -4.927141e-21
0.0021241822 -4.926329400000001e-21
0.0021772867 -4.9258459999999995e-21
0.0022303913 -4.930893700000001e-21
0.0022834958 -4.9188617999999995e-21
0.0023366004 -4.9295799999999996e-21
0.0023897049 -4.931977e-21
0.0024428095 -4.9268153999999995e-21
0.002495914 -4.9198059e-21
0.0025490186000000008 -4.9271671999999994e-21
0.0026021231 -4.9246405999999996e-21
0.0026552277 -4.92508e-21
0.0027083322 -4.9248698e-21
0.0027614368 -4.9246566999999995e-21
0.0028145414 -4.9244459e-21
0.0028676459 -4.9242329e-21
0.0029207505 -4.9240075e-21
0.002973855 -4.923769500000001e-21
0.0030269596 -4.9235213999999984e-21
0.0030800641 -4.9232677e-21
0.0031331687 -4.9230065e-21
0.0031862732 -4.922745199999999e-21
0.0032393778 -4.9224778999999996e-21
0.0032924823 -4.9222004999999994e-21
0.0033455869 -4.9219148999999995e-21
0.0033986914 -4.9216239e-21
0.003451796 -4.9213283999999994e-21
0.0035049005 -4.9210267e-21
0.0035580051 -4.9207208e-21
0.0036111097 -4.920409e-21
0.0036642142 -4.9200892999999995e-21
0.0037173188 -4.9197665e-21
0.0037704233 -4.9194332999999994e-21
0.0038235279 -4.9190911000000006e-21
0.0038766324 -4.9187398e-21
0.003929737 -4.9183839e-21
0.0039828415 -4.9180169e-21
0.0040359461 -4.9176461999999996e-21
0.0040890506000000005 -4.9172703999999996e-21
0.004142155200000001 -4.9168878e-21
0.0041952597 -4.9164973e-21
0.004248364300000001 -4.9160988999999996e-21
0.0043014689 -4.9157031e-21
0.0043545734 -4.9153076e-21
0.004407678 -4.914908e-21
0.0044607825 -4.9145026e-21
0.0045138871 -4.9140815999999995e-21
0.0045669916 -4.9136488999999996e-21
0.0046200962 -4.9132255999999994e-21
0.0046732007 -4.9127968999999994e-21
0.0047263053 -4.9123522999999994e-21
0.0047794098 -4.9118958e-21
0.0048325144 -4.9114275e-21
0.0048856189 -4.9109442999999995e-21
0.0049387235 -4.9104528e-21
