time strain
0.0 -2.8354364e-21
7.7802314e-05 -6.4762377000000006e-21
0.00015560463 -5.9119223e-21
0.00023340694 -5.9948350999999995e-21
0.00031120925 -5.994426700000001e-21
0.00038901157 -5.9939844e-21
0.00046681388 -5.9936846999999994e-21
0.0005446161899999999 -5.9933309999999995e-21
0.00062241851 -5.9929670999999996e-21
0.00070022082 -5.992646499999999e-21
0.0007780231399999998 -5.9921904e-21
0.00085582545 -5.9917027e-21
0.00093362776 -5.9913233000000006e-21
0.0010114301 -5.9909312999999996e-21
0.0010892324 -5.9905183e-21
0.0011670347000000004 -5.9900913999999994e-21
0.001244837 -5.989669799999999e-21
0.0013226393 -5.9892413999999995e-21
0.0014004415999999997 -5.988795500000001e-21
0.0014782439999999997 -5.988344e-21
0.0015560463 -5.9878745e-21
0.0016338486 -5.987392e-21
0.0017116509 -5.9869027e-21
0.0017894532 -5.9863531999999995e-21
0.0018672555 -5.9857837999999995e-21
0.0019450578 -5.985253999999999e-21
0.0020228602 -5.9844966999999985e-21
0.0021006625 -5.9838995999999994e-21
0.0021784648 -5.9833028e-21
0.0022562671 -5.9827242e-21
0.002334069400000001 -5.9821098999999996e-21
0.0024118717 -5.9814704e-21
0.002489674 -5.9807964e-21
0.0025674763 -5.980124e-21
0.0026452787 -5.9794581999999995e-21
0.002723081 -5.978753000000001e-21
0.0028008833 -5.9780182e-21
0.0028786856 -5.977266e-21
0.0029564879 -5.976500199999999e-21
0.0030342902 -5.9757224e-21
0.0031120925 -5.9749343e-21
0.0031898949 -5.9741137999999994e-21
0.0032676972 -5.9732736e-21
0.0033454995 -5.9723994999999995e-21
0.0034233018 -5.9715049e-21
0.0035011041 -5.9706395999999994e-21
0.0035789064000000008 -5.969765300000001e-21
0.0036567087 -5.9689226e-21
0.003734511 -5.9681193e-21
0.0038123134 -5.9672548e-21
0.0038901157 -5.9663528999999996e-21
0.003967918 -5.9654317999999984e-21
0.004045720300000001 -5.96452e-21
0.0041235226 -5.9635862e-21
0.0042013249 -5.9625861e-21
0.0042791272 -5.961560299999999e-21
0.0043569296 -5.9604810999999995e-21
0.0044347319 -5.959360099999999e-21
0.0045125342 -5.9582172000000006e-21
0.0045903365 -5.957017e-21
0.004668138800000002 -5.9557013999999996e-21
0.0047459411 -5.9543547e-21
0.0048237433999999985 -5.9530140999999994e-21
0.0049015458 -5.9516658e-21
0.0049793481 -5.9502966999999994e-21
0.0050571504 -5.9488916e-21
0.0051349527000000015 -5.9474599999999994e-21
0.005212755 -5.945999499999999e-21
0.0052905573 -5.9445181999999995e-21
0.0053683596 -5.9430170999999985e-21
0.0054461619 -5.9415113e-21
0.0055239643000000015 -5.9399563e-21
0.0056017666 -5.9383153e-21
0.005679568899999998 -5.9366597999999996e-21
0.0057573712 -5.9350623999999995e-21
0.0058351735 -5.9334412999999994e-21
0.0059129758 -5.9317949e-21
0.0059907781 -5.930152800000001e-21
0.0060685805 -5.9284807e-21
0.0061463828 -5.9267434e-21
0.0062241851 -5.9249538e-21
0.0063019874 -5.9231835000000006e-21
0.0063797897 -5.921480199999999e-21
0.006457592 -5.9197974e-21
0.0065353943 -5.918063399999999e-21
0.0066131966 -5.9162598000000006e-21
0.006690999 -5.9143566e-21
0.0067688013 -5.9124490999999995e-21
0.0068466036 -5.9105206e-21
0.0069244059 -5.9085440999999996e-21
0.0070022082 -5.9065489e-21
0.0070800105 -5.9045535e-21
0.0071578128000000015 -5.90253e-21
0.0072356152 -5.9004839e-21
0.007313417499999998 -5.8984246e-21
0.0073912198 -5.8963364999999995e-21
0.0074690221 -5.8942126e-21
0.0075468244 -5.8920344e-21
0.0076246267 -5.88981e-21
0.007702429 -5.8875776999999995e-21
0.007780231399999999 -5.8853525999999995e-21
0.007858033699999998 -5.8831136999999994e-21
0.007935836 -5.8808458999999994e-21
0.0080136383 -5.878574999999999e-21
0.008091440600000001 -5.8763272e-21
0.0081692429 -5.8740414e-21
0.0082470452 -5.8716802999999996e-21
0.008324847500000001 -5.8692733e-21
0.008402649899999998 -5.8668402e-21
0.0084804522 -5.8644082999999995e-21
0.008558254500000001 -5.8619855e-21
0.0086360568 -5.8595416e-21
0.0087138591 -5.8570781999999995e-21
0.008791661400000001 -5.8546153e-21
0.0088694637 -5.8521277e-21
0.0089472661 -5.8496329999999994e-21
0.0090250684 -5.8471160999999994e-21
0.0091028707 -5.8445796e-21
0.009180673 -5.8420295e-21
